country,state,date,confirmed,deaths,recovered
China,Hunan,1/23/2020 12:00:00 AM,9,0,0
China,Hunan,1/24/2020 12:00:00 AM,24,0,0
China,Hunan,1/25/2020 12:00:00 AM,43,0,0
China,Hunan,1/26/2020 12:00:00 AM,69,0,0
China,Hunan,1/27/2020 12:00:00 AM,100,0,0
China,Hunan,1/28/2020 12:00:00 AM,143,0,0
China,Hunan,1/29/2020 12:00:00 AM,221,0,0
China,Hunan,1/30/2020 12:00:00 AM,277,0,2
China,Hunan,1/31/2020 12:00:00 AM,332,0,2
China,Hunan,2/1/2020 12:00:00 AM,389,0,8
China,Hunan,2/2/2020 12:00:00 AM,463,0,16
China,Hunan,2/3/2020 12:00:00 AM,521,0,22
China,Hunan,2/4/2020 12:00:00 AM,593,0,31
China,Hunan,2/5/2020 12:00:00 AM,661,0,54
China,Hunan,2/6/2020 12:00:00 AM,711,0,81
China,Hunan,2/7/2020 12:00:00 AM,772,0,112
China,Hunan,2/8/2020 12:00:00 AM,803,1,156
China,Hunan,2/9/2020 12:00:00 AM,838,1,186
China,Hunan,2/10/2020 12:00:00 AM,879,1,208
China,Hunan,2/11/2020 12:00:00 AM,912,1,247
China,Hunan,2/12/2020 12:00:00 AM,946,2,304
China,Hunan,2/13/2020 12:00:00 AM,968,2,339
China,Hunan,2/14/2020 12:00:00 AM,988,2,364
China,Hunan,2/15/2020 12:00:00 AM,1001,2,425
China,Hunan,2/16/2020 12:00:00 AM,1004,3,464
China,Hunan,2/17/2020 12:00:00 AM,1006,3,498
China,Hunan,2/18/2020 12:00:00 AM,1007,4,527
China,Hunan,2/19/2020 12:00:00 AM,1008,4,561
China,Hunan,2/20/2020 12:00:00 AM,1010,4,634
China,Hunan,2/21/2020 12:00:00 AM,1011,4,661
China,Hunan,2/22/2020 12:00:00 AM,1013,4,692
China,Hunan,2/23/2020 12:00:00 AM,1016,4,714
China,Hunan,2/24/2020 12:00:00 AM,1016,4,731
China,Hunan,2/25/2020 12:00:00 AM,1016,4,768
China,Hunan,2/26/2020 12:00:00 AM,1016,4,783
China,Hunan,2/27/2020 12:00:00 AM,1017,4,804
China,Hunan,2/28/2020 12:00:00 AM,1017,4,830
China,Hunan,2/29/2020 12:00:00 AM,1018,4,846
China,Hunan,3/1/2020 12:00:00 AM,1018,4,866
China,Hunan,3/2/2020 12:00:00 AM,1018,4,887
China,Hunan,3/3/2020 12:00:00 AM,1018,4,906
China,Hunan,3/4/2020 12:00:00 AM,1018,4,916
China,Hunan,3/5/2020 12:00:00 AM,1018,4,938
China,Hunan,3/6/2020 12:00:00 AM,1018,4,955
China,Hunan,3/7/2020 12:00:00 AM,1018,4,960
China,Hunan,3/8/2020 12:00:00 AM,1018,4,968
China,Hunan,3/9/2020 12:00:00 AM,1018,4,979
China,Hunan,3/10/2020 12:00:00 AM,1018,4,990
China,Hunan,3/11/2020 12:00:00 AM,1018,4,995
China,Hunan,3/12/2020 12:00:00 AM,1018,4,999
China,Hunan,3/13/2020 12:00:00 AM,1018,4,1005
China,Hunan,3/14/2020 12:00:00 AM,1018,4,1014
China,Hunan,3/15/2020 12:00:00 AM,1018,4,1014
China,Hunan,3/16/2020 12:00:00 AM,1018,4,1014
China,Hunan,3/17/2020 12:00:00 AM,1018,4,1014
China,Hunan,3/18/2020 12:00:00 AM,1018,4,1014
China,Inner Mongolia,1/24/2020 12:00:00 AM,1,0,0
China,Inner Mongolia,1/25/2020 12:00:00 AM,7,0,0
China,Inner Mongolia,1/26/2020 12:00:00 AM,7,0,0
China,Inner Mongolia,1/27/2020 12:00:00 AM,11,0,0
China,Inner Mongolia,1/28/2020 12:00:00 AM,15,0,0
China,Inner Mongolia,1/29/2020 12:00:00 AM,16,0,0
China,Inner Mongolia,1/30/2020 12:00:00 AM,19,0,0
China,Inner Mongolia,1/31/2020 12:00:00 AM,20,0,1
China,Inner Mongolia,2/1/2020 12:00:00 AM,23,0,1
China,Inner Mongolia,2/2/2020 12:00:00 AM,27,0,1
China,Inner Mongolia,2/3/2020 12:00:00 AM,34,0,1
China,Inner Mongolia,2/4/2020 12:00:00 AM,35,0,1
China,Inner Mongolia,2/5/2020 12:00:00 AM,42,0,3
China,Inner Mongolia,2/6/2020 12:00:00 AM,46,0,4
China,Inner Mongolia,2/7/2020 12:00:00 AM,50,0,5
China,Inner Mongolia,2/8/2020 12:00:00 AM,52,0,5
China,Inner Mongolia,2/9/2020 12:00:00 AM,54,0,5
China,Inner Mongolia,2/10/2020 12:00:00 AM,58,0,5
China,Inner Mongolia,2/11/2020 12:00:00 AM,58,0,5
China,Inner Mongolia,2/12/2020 12:00:00 AM,60,0,6
China,Inner Mongolia,2/13/2020 12:00:00 AM,61,0,6
China,Inner Mongolia,2/14/2020 12:00:00 AM,65,0,6
China,Inner Mongolia,2/15/2020 12:00:00 AM,68,0,7
China,Inner Mongolia,2/16/2020 12:00:00 AM,70,0,8
China,Inner Mongolia,2/17/2020 12:00:00 AM,72,0,8
China,Inner Mongolia,2/18/2020 12:00:00 AM,73,0,8
China,Inner Mongolia,2/19/2020 12:00:00 AM,75,0,10
China,Inner Mongolia,2/20/2020 12:00:00 AM,75,0,16
China,Inner Mongolia,2/21/2020 12:00:00 AM,75,0,17
China,Inner Mongolia,2/22/2020 12:00:00 AM,75,0,26
China,Inner Mongolia,2/23/2020 12:00:00 AM,75,0,27
China,Inner Mongolia,2/24/2020 12:00:00 AM,75,0,34
China,Inner Mongolia,2/25/2020 12:00:00 AM,75,0,35
China,Inner Mongolia,2/26/2020 12:00:00 AM,75,0,38
China,Inner Mongolia,2/27/2020 12:00:00 AM,75,0,43
China,Inner Mongolia,2/28/2020 12:00:00 AM,75,0,45
China,Inner Mongolia,2/29/2020 12:00:00 AM,75,0,49
China,Inner Mongolia,3/1/2020 12:00:00 AM,75,0,52
China,Inner Mongolia,3/2/2020 12:00:00 AM,75,0,54
China,Inner Mongolia,3/3/2020 12:00:00 AM,75,1,59
China,Inner Mongolia,3/4/2020 12:00:00 AM,75,1,63
China,Inner Mongolia,3/5/2020 12:00:00 AM,75,1,65
China,Inner Mongolia,3/6/2020 12:00:00 AM,75,1,65
China,Inner Mongolia,3/7/2020 12:00:00 AM,75,1,67
China,Inner Mongolia,3/8/2020 12:00:00 AM,75,1,70
China,Inner Mongolia,3/9/2020 12:00:00 AM,75,1,70
China,Inner Mongolia,3/10/2020 12:00:00 AM,75,1,70
China,Inner Mongolia,3/11/2020 12:00:00 AM,75,1,71
China,Inner Mongolia,3/12/2020 12:00:00 AM,75,1,71
China,Inner Mongolia,3/13/2020 12:00:00 AM,75,1,71
China,Inner Mongolia,3/14/2020 12:00:00 AM,75,1,71
China,Inner Mongolia,3/15/2020 12:00:00 AM,75,1,71
China,Inner Mongolia,3/16/2020 12:00:00 AM,75,1,73
China,Inner Mongolia,3/17/2020 12:00:00 AM,75,1,73
China,Inner Mongolia,3/18/2020 12:00:00 AM,75,1,73
China,Jiangsu,1/22/2020 12:00:00 AM,1,0,0
China,Jiangsu,1/23/2020 12:00:00 AM,5,0,0
China,Jiangsu,1/24/2020 12:00:00 AM,9,0,0
China,Jiangsu,1/25/2020 12:00:00 AM,18,0,1
China,Jiangsu,1/26/2020 12:00:00 AM,33,0,1
China,Jiangsu,1/27/2020 12:00:00 AM,47,0,1
China,Jiangsu,1/28/2020 12:00:00 AM,70,0,1
China,Jiangsu,1/29/2020 12:00:00 AM,99,0,1
China,Jiangsu,1/30/2020 12:00:00 AM,129,0,1
China,Jiangsu,1/31/2020 12:00:00 AM,168,0,5
China,Jiangsu,2/1/2020 12:00:00 AM,202,0,6
China,Jiangsu,2/2/2020 12:00:00 AM,236,0,7
China,Jiangsu,2/3/2020 12:00:00 AM,271,0,8
China,Jiangsu,2/4/2020 12:00:00 AM,308,0,12
China,Jiangsu,2/5/2020 12:00:00 AM,341,0,23
China,Jiangsu,2/6/2020 12:00:00 AM,373,0,34
China,Jiangsu,2/7/2020 12:00:00 AM,408,0,43
China,Jiangsu,2/8/2020 12:00:00 AM,439,0,51
China,Jiangsu,2/9/2020 12:00:00 AM,468,0,71
China,Jiangsu,2/10/2020 12:00:00 AM,492,0,81
China,Jiangsu,2/11/2020 12:00:00 AM,515,0,93
China,Jiangsu,2/12/2020 12:00:00 AM,543,0,125
China,Jiangsu,2/13/2020 12:00:00 AM,570,0,139
China,Jiangsu,2/14/2020 12:00:00 AM,593,0,157
China,Jiangsu,2/15/2020 12:00:00 AM,604,0,186
China,Jiangsu,2/16/2020 12:00:00 AM,617,0,218
China,Jiangsu,2/17/2020 12:00:00 AM,626,0,258
China,Jiangsu,2/18/2020 12:00:00 AM,629,0,280
China,Jiangsu,2/19/2020 12:00:00 AM,631,0,318
China,Jiangsu,2/20/2020 12:00:00 AM,631,0,356
China,Jiangsu,2/21/2020 12:00:00 AM,631,0,373
China,Jiangsu,2/22/2020 12:00:00 AM,631,0,401
China,Jiangsu,2/23/2020 12:00:00 AM,631,0,418
China,Jiangsu,2/24/2020 12:00:00 AM,631,0,452
China,Jiangsu,2/25/2020 12:00:00 AM,631,0,458
China,Jiangsu,2/26/2020 12:00:00 AM,631,0,478
China,Jiangsu,2/27/2020 12:00:00 AM,631,0,498
China,Jiangsu,2/28/2020 12:00:00 AM,631,0,515
China,Jiangsu,2/29/2020 12:00:00 AM,631,0,523
China,Jiangsu,3/1/2020 12:00:00 AM,631,0,536
China,Jiangsu,3/2/2020 12:00:00 AM,631,0,543
China,Jiangsu,3/3/2020 12:00:00 AM,631,0,562
China,Jiangsu,3/4/2020 12:00:00 AM,631,0,577
China,Jiangsu,3/5/2020 12:00:00 AM,631,0,583
China,Jiangsu,3/6/2020 12:00:00 AM,631,0,594
China,Jiangsu,3/7/2020 12:00:00 AM,631,0,606
China,Jiangsu,3/8/2020 12:00:00 AM,631,0,612
China,Jiangsu,3/9/2020 12:00:00 AM,631,0,621
China,Jiangsu,3/10/2020 12:00:00 AM,631,0,627
China,Jiangsu,3/11/2020 12:00:00 AM,631,0,627
China,Jiangsu,3/12/2020 12:00:00 AM,631,0,629
China,Jiangsu,3/13/2020 12:00:00 AM,631,0,630
China,Jiangsu,3/14/2020 12:00:00 AM,631,0,630
China,Jiangsu,3/15/2020 12:00:00 AM,631,0,631
China,Jiangsu,3/16/2020 12:00:00 AM,631,0,631
China,Jiangsu,3/17/2020 12:00:00 AM,631,0,631
China,Jiangsu,3/18/2020 12:00:00 AM,631,0,631
China,Jiangxi,1/22/2020 12:00:00 AM,2,0,0
China,Jiangxi,1/23/2020 12:00:00 AM,7,0,0
China,Jiangxi,1/24/2020 12:00:00 AM,18,0,0
China,Jiangxi,1/25/2020 12:00:00 AM,18,0,0
China,Jiangxi,1/26/2020 12:00:00 AM,36,0,0
China,Jiangxi,1/27/2020 12:00:00 AM,72,0,2
China,Jiangxi,1/28/2020 12:00:00 AM,109,0,3
China,Jiangxi,1/29/2020 12:00:00 AM,109,0,3
China,Jiangxi,1/30/2020 12:00:00 AM,162,0,5
China,Jiangxi,1/31/2020 12:00:00 AM,240,0,7
China,Jiangxi,2/1/2020 12:00:00 AM,286,0,9
China,Jiangxi,2/2/2020 12:00:00 AM,333,0,12
China,Jiangxi,2/3/2020 12:00:00 AM,391,0,18
China,Jiangxi,2/4/2020 12:00:00 AM,476,0,20
China,Jiangxi,2/5/2020 12:00:00 AM,548,0,27
China,Jiangxi,2/6/2020 12:00:00 AM,600,0,37
China,Jiangxi,2/7/2020 12:00:00 AM,661,0,45
China,Jiangxi,2/8/2020 12:00:00 AM,698,0,55
China,Jiangxi,2/9/2020 12:00:00 AM,740,0,73
China,Jiangxi,2/10/2020 12:00:00 AM,771,1,105
China,Jiangxi,2/11/2020 12:00:00 AM,804,1,128
China,Jiangxi,2/12/2020 12:00:00 AM,844,1,152
China,Jiangxi,2/13/2020 12:00:00 AM,872,1,170
China,Jiangxi,2/14/2020 12:00:00 AM,900,1,187
China,Jiangxi,2/15/2020 12:00:00 AM,913,1,210
China,Jiangxi,2/16/2020 12:00:00 AM,925,1,240
China,Jiangxi,2/17/2020 12:00:00 AM,930,1,275
China,Jiangxi,2/18/2020 12:00:00 AM,933,1,310
China,Jiangxi,2/19/2020 12:00:00 AM,934,1,362
China,Jiangxi,2/20/2020 12:00:00 AM,934,1,433
China,Jiangxi,2/21/2020 12:00:00 AM,934,1,489
China,Jiangxi,2/22/2020 12:00:00 AM,934,1,555
China,Jiangxi,2/23/2020 12:00:00 AM,934,1,613
China,Jiangxi,2/24/2020 12:00:00 AM,934,1,645
China,Jiangxi,2/25/2020 12:00:00 AM,934,1,683
China,Jiangxi,2/26/2020 12:00:00 AM,934,1,719
China,Jiangxi,2/27/2020 12:00:00 AM,934,1,754
China,Jiangxi,2/28/2020 12:00:00 AM,935,1,790
China,Jiangxi,2/29/2020 12:00:00 AM,935,1,811
China,Jiangxi,3/1/2020 12:00:00 AM,935,1,831
China,Jiangxi,3/2/2020 12:00:00 AM,935,1,850
China,Jiangxi,3/3/2020 12:00:00 AM,935,1,870
China,Jiangxi,3/4/2020 12:00:00 AM,935,1,884
China,Jiangxi,3/5/2020 12:00:00 AM,935,1,901
China,Jiangxi,3/6/2020 12:00:00 AM,935,1,909
China,Jiangxi,3/7/2020 12:00:00 AM,935,1,916
China,Jiangxi,3/8/2020 12:00:00 AM,935,1,919
China,Jiangxi,3/9/2020 12:00:00 AM,935,1,923
China,Jiangxi,3/10/2020 12:00:00 AM,935,1,927
China,Jiangxi,3/11/2020 12:00:00 AM,935,1,932
China,Jiangxi,3/12/2020 12:00:00 AM,935,1,934
China,Jiangxi,3/13/2020 12:00:00 AM,935,1,934
China,Jiangxi,3/14/2020 12:00:00 AM,935,1,934
China,Jiangxi,3/15/2020 12:00:00 AM,935,1,934
China,Jiangxi,3/16/2020 12:00:00 AM,935,1,934
China,Jiangxi,3/17/2020 12:00:00 AM,935,1,934
China,Jiangxi,3/18/2020 12:00:00 AM,935,1,934
China,Jilin,1/23/2020 12:00:00 AM,1,0,0
China,Jilin,1/24/2020 12:00:00 AM,3,0,0
China,Jilin,1/25/2020 12:00:00 AM,4,0,0
China,Jilin,1/26/2020 12:00:00 AM,4,0,0
China,Jilin,1/27/2020 12:00:00 AM,6,0,0
China,Jilin,1/28/2020 12:00:00 AM,8,0,0
China,Jilin,1/29/2020 12:00:00 AM,9,0,0
China,Jilin,1/30/2020 12:00:00 AM,14,0,1
China,Jilin,1/31/2020 12:00:00 AM,14,0,1
China,Jilin,2/1/2020 12:00:00 AM,17,0,1
China,Jilin,2/2/2020 12:00:00 AM,23,0,1
China,Jilin,2/3/2020 12:00:00 AM,31,0,1
China,Jilin,2/4/2020 12:00:00 AM,42,0,1
China,Jilin,2/5/2020 12:00:00 AM,54,0,2
China,Jilin,2/6/2020 12:00:00 AM,59,0,4
China,Jilin,2/7/2020 12:00:00 AM,65,1,4
China,Jilin,2/8/2020 12:00:00 AM,69,1,4
China,Jilin,2/9/2020 12:00:00 AM,78,1,12
China,Jilin,2/10/2020 12:00:00 AM,80,1,13
China,Jilin,2/11/2020 12:00:00 AM,81,1,18
China,Jilin,2/12/2020 12:00:00 AM,83,1,22
China,Jilin,2/13/2020 12:00:00 AM,84,1,24
China,Jilin,2/14/2020 12:00:00 AM,86,1,25
China,Jilin,2/15/2020 12:00:00 AM,88,1,26
China,Jilin,2/16/2020 12:00:00 AM,89,1,30
China,Jilin,2/17/2020 12:00:00 AM,89,1,34
China,Jilin,2/18/2020 12:00:00 AM,89,1,36
China,Jilin,2/19/2020 12:00:00 AM,90,1,37
China,Jilin,2/20/2020 12:00:00 AM,91,1,43
China,Jilin,2/21/2020 12:00:00 AM,91,1,45
China,Jilin,2/22/2020 12:00:00 AM,91,1,52
China,Jilin,2/23/2020 12:00:00 AM,91,1,54
China,Jilin,2/24/2020 12:00:00 AM,93,1,60
China,Jilin,2/25/2020 12:00:00 AM,93,1,63
China,Jilin,2/26/2020 12:00:00 AM,93,1,65
China,Jilin,2/27/2020 12:00:00 AM,93,1,67
China,Jilin,2/28/2020 12:00:00 AM,93,1,73
China,Jilin,2/29/2020 12:00:00 AM,93,1,75
China,Jilin,3/1/2020 12:00:00 AM,93,1,78
China,Jilin,3/2/2020 12:00:00 AM,93,1,83
China,Jilin,3/3/2020 12:00:00 AM,93,1,83
China,Jilin,3/4/2020 12:00:00 AM,93,1,86
China,Jilin,3/5/2020 12:00:00 AM,93,1,88
China,Jilin,3/6/2020 12:00:00 AM,93,1,90
China,Jilin,3/7/2020 12:00:00 AM,93,1,90
China,Jilin,3/8/2020 12:00:00 AM,93,1,90
China,Jilin,3/9/2020 12:00:00 AM,93,1,91
China,Jilin,3/10/2020 12:00:00 AM,93,1,91
China,Jilin,3/11/2020 12:00:00 AM,93,1,91
China,Jilin,3/12/2020 12:00:00 AM,93,1,91
China,Jilin,3/13/2020 12:00:00 AM,93,1,91
China,Jilin,3/14/2020 12:00:00 AM,93,1,91
China,Jilin,3/15/2020 12:00:00 AM,93,1,91
China,Jilin,3/16/2020 12:00:00 AM,93,1,92
China,Jilin,3/17/2020 12:00:00 AM,93,1,92
China,Jilin,3/18/2020 12:00:00 AM,93,1,92
China,Liaoning,1/22/2020 12:00:00 AM,2,0,0
China,Liaoning,1/23/2020 12:00:00 AM,3,0,0
China,Liaoning,1/24/2020 12:00:00 AM,4,0,0
China,Liaoning,1/25/2020 12:00:00 AM,17,0,0
China,Liaoning,1/26/2020 12:00:00 AM,21,0,0
China,Liaoning,1/27/2020 12:00:00 AM,27,0,0
China,Liaoning,1/28/2020 12:00:00 AM,34,0,0
China,Liaoning,1/29/2020 12:00:00 AM,39,0,1
China,Liaoning,1/30/2020 12:00:00 AM,41,0,1
China,Liaoning,1/31/2020 12:00:00 AM,48,0,1
China,Liaoning,2/1/2020 12:00:00 AM,64,0,1
China,Liaoning,2/2/2020 12:00:00 AM,70,0,1
China,Liaoning,2/3/2020 12:00:00 AM,74,0,1
China,Liaoning,2/4/2020 12:00:00 AM,81,0,2
China,Liaoning,2/5/2020 12:00:00 AM,89,0,4
China,Liaoning,2/6/2020 12:00:00 AM,94,0,5
China,Liaoning,2/7/2020 12:00:00 AM,99,0,7
China,Liaoning,2/8/2020 12:00:00 AM,105,0,8
China,Liaoning,2/9/2020 12:00:00 AM,107,0,12
China,Liaoning,2/10/2020 12:00:00 AM,108,0,13
China,Liaoning,2/11/2020 12:00:00 AM,111,0,19
China,Liaoning,2/12/2020 12:00:00 AM,116,1,20
China,Liaoning,2/13/2020 12:00:00 AM,117,1,22
China,Liaoning,2/14/2020 12:00:00 AM,119,1,29
China,Liaoning,2/15/2020 12:00:00 AM,119,1,31
China,Liaoning,2/16/2020 12:00:00 AM,121,1,40
China,Liaoning,2/17/2020 12:00:00 AM,121,1,43
China,Liaoning,2/18/2020 12:00:00 AM,121,1,53
China,Liaoning,2/19/2020 12:00:00 AM,121,1,55
China,Liaoning,2/20/2020 12:00:00 AM,121,1,59
China,Liaoning,2/21/2020 12:00:00 AM,121,1,61
China,Liaoning,2/22/2020 12:00:00 AM,121,1,66
China,Liaoning,2/23/2020 12:00:00 AM,121,1,73
China,Liaoning,2/24/2020 12:00:00 AM,121,1,80
China,Liaoning,2/25/2020 12:00:00 AM,121,1,83
China,Liaoning,2/26/2020 12:00:00 AM,121,1,88
China,Liaoning,2/27/2020 12:00:00 AM,121,1,93
China,Liaoning,2/28/2020 12:00:00 AM,121,1,93
China,Liaoning,2/29/2020 12:00:00 AM,121,1,96
China,Liaoning,3/1/2020 12:00:00 AM,122,1,103
China,Liaoning,3/2/2020 12:00:00 AM,122,1,103
China,Liaoning,3/3/2020 12:00:00 AM,125,1,106
China,Liaoning,3/4/2020 12:00:00 AM,125,1,106
China,Liaoning,3/5/2020 12:00:00 AM,125,1,106
China,Liaoning,3/6/2020 12:00:00 AM,125,1,106
China,Liaoning,3/7/2020 12:00:00 AM,125,1,107
China,Liaoning,3/8/2020 12:00:00 AM,125,1,109
China,Liaoning,3/9/2020 12:00:00 AM,125,1,109
China,Liaoning,3/10/2020 12:00:00 AM,125,1,111
China,Liaoning,3/11/2020 12:00:00 AM,125,1,111
China,Liaoning,3/12/2020 12:00:00 AM,125,1,112
China,Liaoning,3/13/2020 12:00:00 AM,125,1,112
China,Liaoning,3/14/2020 12:00:00 AM,125,1,113
China,Liaoning,3/15/2020 12:00:00 AM,125,1,114
China,Liaoning,3/16/2020 12:00:00 AM,125,1,115
China,Liaoning,3/17/2020 12:00:00 AM,125,1,120
China,Liaoning,3/18/2020 12:00:00 AM,125,1,122
China,Macau,1/22/2020 12:00:00 AM,1,0,0
China,Macau,1/23/2020 12:00:00 AM,2,0,0
China,Macau,1/24/2020 12:00:00 AM,2,0,0
China,Macau,1/25/2020 12:00:00 AM,2,0,0
China,Macau,1/26/2020 12:00:00 AM,5,0,0
China,Macau,1/27/2020 12:00:00 AM,6,0,0
China,Macau,1/28/2020 12:00:00 AM,7,0,0
China,Macau,1/29/2020 12:00:00 AM,7,0,0
China,Macau,1/30/2020 12:00:00 AM,7,0,0
China,Macau,1/31/2020 12:00:00 AM,7,0,0
China,Macau,2/1/2020 12:00:00 AM,7,0,0
China,Macau,2/2/2020 12:00:00 AM,8,0,0
China,Macau,2/3/2020 12:00:00 AM,8,0,0
China,Macau,2/4/2020 12:00:00 AM,10,0,0
China,Macau,2/5/2020 12:00:00 AM,10,0,0
China,Macau,2/6/2020 12:00:00 AM,10,0,1
China,Macau,2/7/2020 12:00:00 AM,10,0,1
China,Macau,2/8/2020 12:00:00 AM,10,0,1
China,Macau,2/9/2020 12:00:00 AM,10,0,1
China,Macau,2/10/2020 12:00:00 AM,10,0,1
China,Macau,2/11/2020 12:00:00 AM,10,0,1
China,Macau,2/12/2020 12:00:00 AM,10,0,2
China,Macau,2/13/2020 12:00:00 AM,10,0,3
China,Macau,2/14/2020 12:00:00 AM,10,0,3
China,Macau,2/15/2020 12:00:00 AM,10,0,3
China,Macau,2/16/2020 12:00:00 AM,10,0,5
China,Macau,2/17/2020 12:00:00 AM,10,0,5
China,Macau,2/18/2020 12:00:00 AM,10,0,5
China,Macau,2/19/2020 12:00:00 AM,10,0,5
China,Macau,2/20/2020 12:00:00 AM,10,0,6
China,Macau,2/21/2020 12:00:00 AM,10,0,6
China,Macau,2/22/2020 12:00:00 AM,10,0,6
China,Macau,2/23/2020 12:00:00 AM,10,0,6
China,Macau,2/24/2020 12:00:00 AM,10,0,6
China,Macau,2/25/2020 12:00:00 AM,10,0,7
China,Macau,2/26/2020 12:00:00 AM,10,0,7
China,Macau,2/27/2020 12:00:00 AM,10,0,8
China,Macau,2/28/2020 12:00:00 AM,10,0,8
China,Macau,2/29/2020 12:00:00 AM,10,0,8
China,Macau,3/1/2020 12:00:00 AM,10,0,8
China,Macau,3/2/2020 12:00:00 AM,10,0,8
China,Macau,3/3/2020 12:00:00 AM,10,0,9
China,Macau,3/4/2020 12:00:00 AM,10,0,9
China,Macau,3/5/2020 12:00:00 AM,10,0,9
China,Macau,3/6/2020 12:00:00 AM,10,0,10
China,Macau,3/7/2020 12:00:00 AM,10,0,10
China,Macau,3/8/2020 12:00:00 AM,10,0,10
China,Macau,3/9/2020 12:00:00 AM,10,0,10
China,Macau,3/10/2020 12:00:00 AM,10,0,10
China,Macau,3/11/2020 12:00:00 AM,10,0,10
China,Macau,3/12/2020 12:00:00 AM,10,0,10
China,Macau,3/13/2020 12:00:00 AM,10,0,10
China,Macau,3/14/2020 12:00:00 AM,10,0,10
China,Macau,3/15/2020 12:00:00 AM,10,0,10
China,Macau,3/16/2020 12:00:00 AM,11,0,10
China,Macau,3/17/2020 12:00:00 AM,12,0,10
China,Macau,3/18/2020 12:00:00 AM,15,0,10
China,Ningxia,1/22/2020 12:00:00 AM,1,0,0
China,Ningxia,1/23/2020 12:00:00 AM,1,0,0
China,Ningxia,1/24/2020 12:00:00 AM,2,0,0
China,Ningxia,1/25/2020 12:00:00 AM,3,0,0
China,Ningxia,1/26/2020 12:00:00 AM,4,0,0
China,Ningxia,1/27/2020 12:00:00 AM,7,0,0
China,Ningxia,1/28/2020 12:00:00 AM,11,0,0
China,Ningxia,1/29/2020 12:00:00 AM,12,0,0
China,Ningxia,1/30/2020 12:00:00 AM,17,0,0
China,Ningxia,1/31/2020 12:00:00 AM,21,0,0
China,Ningxia,2/1/2020 12:00:00 AM,26,0,0
China,Ningxia,2/2/2020 12:00:00 AM,28,0,0
China,Ningxia,2/3/2020 12:00:00 AM,31,0,1
China,Ningxia,2/4/2020 12:00:00 AM,34,0,1
China,Ningxia,2/5/2020 12:00:00 AM,34,0,1
China,Ningxia,2/6/2020 12:00:00 AM,40,0,1
China,Ningxia,2/7/2020 12:00:00 AM,43,0,5
China,Ningxia,2/8/2020 12:00:00 AM,45,0,15
China,Ningxia,2/9/2020 12:00:00 AM,45,0,13
China,Ningxia,2/10/2020 12:00:00 AM,49,0,13
China,Ningxia,2/11/2020 12:00:00 AM,53,0,22
China,Ningxia,2/12/2020 12:00:00 AM,58,0,24
China,Ningxia,2/13/2020 12:00:00 AM,64,0,24
China,Ningxia,2/14/2020 12:00:00 AM,67,0,24
China,Ningxia,2/15/2020 12:00:00 AM,70,0,33
China,Ningxia,2/16/2020 12:00:00 AM,70,0,33
China,Ningxia,2/17/2020 12:00:00 AM,70,0,35
China,Ningxia,2/18/2020 12:00:00 AM,70,0,42
China,Ningxia,2/19/2020 12:00:00 AM,71,0,42
China,Ningxia,2/20/2020 12:00:00 AM,71,0,44
China,Ningxia,2/21/2020 12:00:00 AM,71,0,48
China,Ningxia,2/22/2020 12:00:00 AM,71,0,48
China,Ningxia,2/23/2020 12:00:00 AM,71,0,56
China,Ningxia,2/24/2020 12:00:00 AM,71,0,58
China,Ningxia,2/25/2020 12:00:00 AM,71,0,61
China,Ningxia,2/26/2020 12:00:00 AM,71,0,65
China,Ningxia,2/27/2020 12:00:00 AM,72,0,68
China,Ningxia,2/28/2020 12:00:00 AM,72,0,68
China,Ningxia,2/29/2020 12:00:00 AM,73,0,69
China,Ningxia,3/1/2020 12:00:00 AM,73,0,69
China,Ningxia,3/2/2020 12:00:00 AM,74,0,69
China,Ningxia,3/3/2020 12:00:00 AM,74,0,69
China,Ningxia,3/4/2020 12:00:00 AM,75,0,69
China,Ningxia,3/5/2020 12:00:00 AM,75,0,69
China,Ningxia,3/6/2020 12:00:00 AM,75,0,71
China,Ningxia,3/7/2020 12:00:00 AM,75,0,71
China,Ningxia,3/8/2020 12:00:00 AM,75,0,71
China,Ningxia,3/9/2020 12:00:00 AM,75,0,71
China,Ningxia,3/10/2020 12:00:00 AM,75,0,71
China,Ningxia,3/11/2020 12:00:00 AM,75,0,72
China,Ningxia,3/12/2020 12:00:00 AM,75,0,72
China,Ningxia,3/13/2020 12:00:00 AM,75,0,72
China,Ningxia,3/14/2020 12:00:00 AM,75,0,73
China,Ningxia,3/15/2020 12:00:00 AM,75,0,73
China,Ningxia,3/16/2020 12:00:00 AM,75,0,75
China,Ningxia,3/17/2020 12:00:00 AM,75,0,75
China,Ningxia,3/18/2020 12:00:00 AM,75,0,75
China,Qinghai,1/25/2020 12:00:00 AM,1,0,0
China,Qinghai,1/26/2020 12:00:00 AM,1,0,0
China,Qinghai,1/27/2020 12:00:00 AM,6,0,0
China,Qinghai,1/28/2020 12:00:00 AM,6,0,0
China,Qinghai,1/29/2020 12:00:00 AM,6,0,0
China,Qinghai,1/30/2020 12:00:00 AM,8,0,0
China,Qinghai,1/31/2020 12:00:00 AM,8,0,0
China,Qinghai,2/1/2020 12:00:00 AM,9,0,0
China,Qinghai,2/2/2020 12:00:00 AM,11,0,0
China,Qinghai,2/3/2020 12:00:00 AM,13,0,0
